id,시설명,parkId,운영,종교,필터,img분석,운영_old,개인단/부부단,관내/관외,제목,설명,가격
769,쌍용사 봉안탑,769,사설,불교,봉안당,봉안당,봉안당,,,봉안탑소,봉안탑소,65000000
769,쌍용사 봉안탑,769,사설,불교,봉안당,봉안당,봉안당,,,봉안탑중,"봉안탑중7,500,0001",75000000
769,쌍용사 봉안탑,769,사설,불교,봉안당,봉안당,봉안당,,,봉안탑대,봉안탑대,100000000
770,고성군공설봉안당,770,공설,,봉안당,봉안당,봉안당,,관내,사용료 최초 신청 시,년 (관내) 15년 (관내),1000000
770,고성군공설봉안당,770,공설,,봉안당,봉안당,봉안당,,관외,사용료 최초 신청시,"년(관외) 본적이 고성에 한하여 봉안 가능, 15년(관외) 본적이 고성에 한하여 봉안 가능",3000000
771,고창군추모의집,771,사설,,봉안당,봉안당,봉안당,,,처음 봉안할때 추가비용,"명찰, 꽃, 액자 포함",500000
771,고창군추모의집,771,사설,,봉안당,봉안당,봉안당,,,봉안당,기 사용(10년) 1기 사용(10년),1000000
771,고창군추모의집,771,사설,,봉안당,봉안당,봉안당,,,연장,마다 5회 가능영장시 요금 발생,1000000
772,통영시공설봉안당,772,공설,,봉안당,봉안당,봉안당,,관내,봉안사용료 및 관리비,무연 유골 년(관내) 봉안사용료 및 관리비 무연 유골 10년(관내),1300000
772,통영시공설봉안당,772,공설,,봉안당,봉안당,봉안당,,관내,봉안사용료 및 관리비최초 신청,년(관내) 15년(관내),2000000
773,동탄납골추모관,773,사설,,봉안당,봉안당,봉안당,,,봉안제사,봉안제사,490000
773,동탄납골추모관,773,사설,,봉안당,봉안당,봉안당,,,진공함,진공함,500000
773,동탄납골추모관,773,사설,,봉안당,봉안당,봉안당,,,봉안증서,봉안증서,40000000
774,대한불교조계종 신흥사,774,사설,불교,봉안당,봉안당,봉안당,,,,,20000000
774,대한불교조계종 신흥사,774,사설,불교,봉안당,봉안당,봉안당,,,봉안당,일반 영구단 봉안당(일반)영구1단,35000000
774,대한불교조계종 신흥사,774,사설,불교,봉안당,봉안당,기타(관리비),,,평장묘 관리비,년 1년,600000
775,선약사,775,사설,불교,공원묘지,봉안당,기타,,,층.8층,7층.8층,35000000
775,선약사,775,사설,불교,공원묘지,봉안당,기타,,,층.2층,1 1층.2층,50000000
775,선약사,775,사설,불교,공원묘지,봉안당,기타,,,층,3층.4층.5층.6층.4층.5층.6층,65000000
776,순천시립추모공원 제1·2봉안당,776,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,관내,개인관내,년 3회 연장 가능 (15년 3회 연장 가능),1800000
776,순천시립추모공원 제1·2봉안당,776,공설,,봉안당,"봉안당, 공원묘지",봉안당,개인단,관외,개인관외,"년 3회 연장 가능, 15년 3회 연장 가능",6000000
777,청양군추모공원(봉안당),777,공설,무관,봉안당,"봉안당, 공원묘지",봉안당,,,사용료,"최초 신청 시, 년, 30년",1000000
777,청양군추모공원(봉안당),777,공설,무관,봉안당,"봉안당, 공원묘지",기타(관리비),,,관리비최초신청시,"년 관리비, 30년 관리비",1000000
778,지장정사 연화대,778,사설,불교,봉안당,봉안당,봉안당,,,봉안당 안치료,기당,5500000
778,지장정사 연화대,778,사설,불교,봉안당,봉안당,기타,,,유골함도자기,국산,70000
778,지장정사 연화대,778,사설,불교,봉안당,봉안당,기타(관리비),,,관리비,"년 관리비, 1년 관리비",100000
779,서귀포추모공원,779,공설,,봉안당,봉안당,봉안당,,,사용료최초신청 시,년(도내) 사용료최초신청 시 15년(도내),500000
779,서귀포추모공원,779,공설,,봉안당,봉안당,봉안당,,,사용료최초신청,시 년(도외) 시 15년(도외),1000000
780,(재)자하연분당,780,사설,무관,봉안당,공원묘지,봉안당,,,매장묘 봉안묘,연간 관리비/㎡,75630
780,(재)자하연분당,780,사설,무관,봉안당,공원묘지,봉안당,,,매장묘봉안묘사용료,"매장묘,봉안묘사용료/㎡",10074790
780,(재)자하연분당,780,사설,무관,봉안당,공원묘지,봉안당,,,봉안묘 단지사용료,번지 신규조성 봉안묘 단지사용료/㎡ 371번지 신규조성 봉안묘 단지사용료/㎡,16415280
781,광주영락공원 제2추모관,781,사설,기독교,봉안당,"봉안당, 공원묘지",기타(관리비),,관내,,,3200000
781,광주영락공원 제2추모관,781,사설,기독교,봉안당,"봉안당, 공원묘지",기타(관리비),,,,,6400000
781,광주영락공원 제2추모관,781,사설,기독교,봉안당,"봉안당, 공원묘지",기타(관리비),,관외,관외사용료,만원,9400000
782,존제산 일월사 설법전,782,사설,불교,봉안당,봉안당,봉안당,,,연화 밀봉 봉안함,(w)x(h) cm x 20cm 연화 봉우리형 용기/크리스탈+ABS수지/국내산 (w)x(h) 20cm x 20cm 연화 봉우리형 용기/크리스탈+ABS수지/국내산,400000
782,존제산 일월사 설법전,782,사설,,봉안당,봉안당,봉안당,개인단,,관리비개인단 (영구),관리비개인단 (영구),5000000
782,존제산 일월사 설법전,782,사설,,봉안당,봉안당,봉안당,개인단,,봉안당 사용료개인단,관내(세종시 편입 개장유골) 봉안당 사용료개인단/ 관내(세종시 편입 개장유골),50000000
783,(재)영호추모공원,783,공설,,봉안당,봉안당,봉안당,개인단,,봉안료(무연),"년/1위당, 10년/1위당",2000000
783,(재)영호추모공원,783,공설,,봉안당,봉안당,봉안당,개인단,,봉안료(유연),"년/1위당, 년관리비별도 15년/1위당, 년관리비별도",8000000
783,(재)영호추모공원,783,공설,,봉안당,봉안당,봉안당,개인단,,봉안료(유연),년/1위당 년관리비별도 15년/1위당 년관리비별도,16000000
784,광주영락공원 제1추모관,784,사설,기독교,봉안당,"봉안당, 공원묘지",정보없음,,정보없음,정보없음,자동 추출 실패 (푸터 텍스트),
784,광주영락공원 제1추모관,784,사설,기독교,봉안당,"봉안당, 공원묘지",봉안당,,재추출(병합),보건복지부,"[30113] 세종특별자치시 도움4로 13, 10동 (어진동, 정부세종청사)",30113
785,창녕추모공원,785,공설,,봉안당,봉안당,봉안당,,관내,무연고,"관내기준 년, 1실 1기 당 무연고 관내기준 5년, 1실 1기 당",1000000
785,창녕추모공원,785,공설,,봉안당,봉안당,봉안당,개인단,관내,개인실(관내기준),"년, 1실 1기 당 개인실(관내기준) 15년, 1실 1기 당",1500000
785,창녕추모공원,785,공설,,봉안당,봉안당,봉안당,부부단,관내,부부실(관내기준),"년, 1실 2기  부부실(관내기준) 15년, 1실 2기 ",3000000
786,여수시영락공원 제2봉안당,786,사설,기독교,봉안당,봉안당,봉안당,,,봉안당,"(%감면대상자)여수시에 주소를둔 기초생활수급자,국가유공자,구호대상자 봉안당(50%감면대상자)여수시에 주소를둔 기초생활수급자,국가유공자,구호대상자",600000
786,여수시영락공원 제2봉안당,786,사설,기독교,봉안당,봉안당,봉안당,,관내,봉안당(일반시민),"년이상 여수시에 거주하 신 분, 1년이상 여수시에 거주하 신 분",1200000
786,여수시영락공원 제2봉안당,786,사설,기독교,봉안당,봉안당,봉안당,,,봉안당(특례자),고인분께서 여수시에 자녀나 손자가 있으신 경우 해당,5000000
787,안흥동공설묘지(봉안시설),787,공설,,봉안당,공원묘지,봉안당,,,각인비,"년 기준, 15년 기준",143000
787,안흥동공설묘지(봉안시설),787,공설,,봉안당,공원묘지,봉안당,,,일반(사용료),"년 기준, 3회 연장 가능, 15년 기준, 3회 연장 가능",3800000
787,안흥동공설묘지(봉안시설),787,공설,,봉안당,공원묘지,기타(관리비),,,일반(관리비),"15년 기준 , 3회 연장가능 관리비 15년",1500000
788,거제시추모의집,788,사설,,봉안당,봉안당,봉안당,,관내,추모의집 사용료,(무연유골)관내거주자년,2000000
788,거제시추모의집,788,사설,,봉안당,봉안당,봉안당,,관내,추모의집 사용료(유연유골),"관내거주자년,최초계약 관내거주자,15년,최초계약",3000000
788,거제시추모의집,788,사설,,봉안당,봉안당,봉안당,,관외,추모의집 사용료(유연유골)관외거주자(거제에연고있는자),"년, 15년, 최조계약",10000000
789,일월사추모공원(봉안당),789,사설,무관,봉안당,수목장,기타(관리비),,,C그룹,"15년, 년 / 관리비",5000000
789,일월사추모공원(봉안당),789,사설,무관,봉안당,수목장,기타(관리비),,,B그룹,"년/관리비, 15년/관리비",7500000
789,일월사추모공원(봉안당),789,사설,무관,봉안당,수목장,기타(관리비),,,,,10000000
790,천주교산내공원묘원 봉안담,790,사설,천주교,봉안당,봉안당,봉안당,,,묘지사용료영구사용계약,묘지사용료영구사용계약1,25000000
790,천주교산내공원묘원 봉안담,790,사설,천주교,봉안당,봉안당,기타(관리비),,,관리비,년간 관리비(m ) 년간 관리비(m2 ),5000000
791,(재)청구공원 봉안당,791,사설,,봉안당,봉안당,봉안당,,,묘지사용료평당,묘지사용료평당1,5000000
791,(재)청구공원 봉안당,791,사설,,봉안당,봉안당,기타(관리비),,,묘지관리비평당 관리비(년납),,80000
792,상락향 봉안탑,792,사설,불교,봉안당,봉안당,봉안당,개인단,,인기사용료,30년 1 1 30년 1,50000000
792,상락향 봉안탑,792,사설,불교,봉안당,봉안당,기타(관리비),,,평장묘 관리비,년 1년,500000
793,춘천안식공원(안식의집),793,공설,무관,공원묘지,"봉안당, 공원묘지",기타(관리비),개인단,,,,3118000
793,춘천안식공원(안식의집),793,공설,무관,공원묘지,"봉안당, 공원묘지",기타(관리비),부부단,,부부사용료,#ERROR!,6142000
794,인천가족공원 평온당,794,사설,,공원묘지,봉안당,공원묘지,,관내,관리료(관내),구/30년 관리료(관내)1구/30년,3000000
794,인천가족공원 평온당,794,사설,,공원묘지,봉안당,공원묘지,,관내,사용료,관내 1구 30년,9500000
795,(재)신세계공원묘원 봉안묘·담,795,사설,,공원묘지,공원묘지,공원묘지,,,묘지사용료평당가,"(.3㎡/평), (3.3㎡/평)",5500000
795,(재)신세계공원묘원 봉안묘·담,795,사설,,공원묘지,공원묘지,기타(관리비),,,관리비평당가(년),,90000
796,가조공설공원묘지 봉안당,796,공설,,봉안당,봉안당,봉안당,,,사용료,년간 사용료 15년간,1000000
796,가조공설공원묘지 봉안당,796,공설,,봉안당,봉안당,기타(관리비),,,관리비년간 관리비,(m ) (m2 ),1000000
797,성북구추모의집,797,사설,,봉안당,봉안당,기타(관리비),,,년 연장시,3회 연장 가능 5년 사용료 + 관리비 5년 연장시 3회 연장 가능 5년 사용료 + 관리비,2700000
797,성북구추모의집,797,사설,,봉안당,봉안당,기타(관리비),,,사용료 + 관리비,15년 사용료 + 관리비,8000000
798,경남영묘원,798,사설,,공원묘지,"봉안당, 공원묘지",공원묘지,,,폐쇄형(옥문),폐쇄형(옥문),10000000
798,경남영묘원,798,사설,,공원묘지,"봉안당, 공원묘지",공원묘지,,,개방형(유리),개방형(유리)1,10000000
799,진주안락공원 추모당,799,사설,,봉안당,봉안당,기타(관리비),,관내,사용료및관리비최초 신청시,년(관내) 사용료및관리비최초 신청시 15년(관내),2000000
799,진주안락공원 추모당,799,사설,,봉안당,봉안당,기타(관리비),,관외,사용료및관리비최초 신청시,"년(관외), 15년(관외)",10000000
800,예은추모공원,800,공설,,봉안당,봉안당,봉안당,,,봉안당 사용료영구 사용 요금,봉안당 사용료영구 사용 요금,25000000
800,예은추모공원,800,공설,,봉안당,봉안당,봉안당,,,봉안당 사용료 (로얄단),영구 사용 요금,30000000
801,(재)조양공원 봉안당,801,사설,,봉안당,공원묘지,봉안당,,,묘지사용료평당,묘지사용료평당1,5500000
801,(재)조양공원 봉안당,801,사설,,봉안당,공원묘지,기타(관리비),,,묘지관리비평당 관리비(년납),,80000
802,이담추모관,802,사설,,봉안당,봉안당,봉안당,개인단,,개인단단~9단,"(사용료:330만원,관리비:5년 25만원) 개인단1단~9단(사용료:330만원,관리비:5년 25만원)",35500000
802,이담추모관,802,사설,,봉안당,봉안당,봉안당,부부단,,부부단단~9단,"(사용료:660만원,관리비:5년 25만원)",62500000
803,청주백화추모관,803,사설,,봉안당,봉안당,봉안당,개인단,,개인단단~9단, / 60년(영구)1 개인단1단~9단 / 60년(영구)1,18000000
803,청주백화추모관,803,사설,,봉안당,봉안당,봉안당,부부단,,부부단단~8단,/ 60년(영구) 부부단1단~8단 / 60년(영구),36000000
804,성림사 연화납골당(봉안당),804,사설,불교,봉안당,봉안당,봉안당,,,선산납골당 사용료무연고,년/1 10년/1,20000000
804,성림사 연화납골당(봉안당),804,사설,불교,봉안당,봉안당,봉안당,,,선산납골당 사용료무연고,년/1 10년/1,30000000
805,종로구추모의집,805,사설,,봉안당,봉안당,기타(관리비),,관내,관내 년 사용,15년사용료+관리비 관내 15년 사용15년사용료+관리비,8000000
805,종로구추모의집,805,사설,,봉안당,봉안당,기타(관리비),,관외,관외 년 사용,15년 사용료+관리비 관외 15년 사용15년 사용료+관리비,8000000
806,오룡군립묘원(봉안),806,공설,무관,봉안당,봉안당,기타(관리비),,관내,사용료 및 관리비,최초 안치 년 기준(관내) 최초 안치 15년 기준(관내),2000000
806,오룡군립묘원(봉안),806,공설,무관,봉안당,봉안당,기타(관리비),,관외,사용료 및 관리비,최초 안치 년 기준(관외) 최초 안치 15년 기준(관외),9200000
807,하늘내린 휴공원(개인단),807,사설,,봉안당,공원묘지,봉안당,개인단,관내,개인단(관내)사용료,"관리비/15년 개인단(관내)사용료, 관리비/15년",3000000
807,하늘내린 휴공원(개인단),807,사설,,봉안당,공원묘지,봉안당,개인단,관외,,,10000000
808,인천가족공원 만월당,808,사설,,공원묘지,봉안당,공원묘지,,관내,관리료,관내 1구/10년,1000000
808,인천가족공원 만월당,808,사설,,공원묘지,봉안당,공원묘지,,관내,사용료(관내)구,10년 사용료(관내)1구/10년,2500000
809,가평군공설봉안묘,809,공설,,공원묘지,공원묘지,공원묘지,,,,,3000000
809,가평군공설봉안묘,809,공설,,공원묘지,공원묘지,기타(관리비),,,,,2000000
810,용학사 봉안당,810,사설,,봉안당,봉안당,봉안당,개인단,,개인단가로,"Cm X 세로 27Cm, 개인단가로 27Cm X 세로 27Cm",25000000
810,용학사 봉안당,810,사설,,봉안당,봉안당,봉안당,부부단,,부부단가,Cm X 세로 27Cm 부부단가로 Cm X 세로 27Cm,45000000
811,의령군공설납골묘,811,공설,,봉안당,봉안당,봉안당,,,사용료시설사용료,사용료시설사용료,3000000
811,의령군공설납골묘,811,공설,,봉안당,봉안당,기타(관리비),,,지하 디럭스,"관리비 : 만원/1구당, 5년 선납 지하 디럭스_ 관리비관리비 : 5만원/1구당, 5년 선납",1500000
812,서천군영명각,812,사설,,공원묘지,봉안당,기타,,,연장사용료기존사용료,() x 10년/15년1,2000000
812,서천군영명각,812,사설,,공원묘지,봉안당,기타,,,연장사용료기존사용료,() x 10년/15년1,3000000
813,휴마루,813,사설,,봉안당,봉안당,봉안당,개인단,,개인단최초 년 사용,"2회 연장 가능 개인단최초 년 사용, 2회 연장 가능",5000000
813,휴마루,813,사설,,봉안당,봉안당,봉안당,부부단,,부부단최초,"년 사용, 2회 연장 가능 부부단최초 15년 사용, 2회 연장 가능",10000000
814,봉은사 봉안당,814,사설,,봉안당,봉안당,봉안당,,,봉안당관리비,봉안당관리비2위,10000000
814,봉은사 봉안당,814,사설,,봉안당,봉안당,봉안당,,,봉안당안치미타R,봉안당안치미타R6-,1154000000
815,(재)대전교구천주교회 성환공원묘원 봉안당,815,사설,천주교,봉안당,봉안당,봉안당,,,묘지사용료영구사용계약,묘지사용료영구사용계약,35000000
815,(재)대전교구천주교회 성환공원묘원 봉안당,815,사설,천주교,봉안당,봉안당,기타(관리비),,,관리비년간 관리비,"(m ), (m2 )",5000000
816,장미원,816,사설,,공원묘지,"봉안당, 공원묘지",기타(관리비),,관내,사용료 및 관리비관내,년 사용료 및 관리비관내 15년,2000000
817,에덴추모원,817,사설,,봉안당,봉안당,봉안당,,,1~7단 가격 동일,5년안치,10000000
817,에덴추모원,817,사설,,봉안당,봉안당,기타(관리비),,,가격 동일관리비,1년 3만원,20000000
818,달마사봉안당,818,사설,,봉안당,봉안당,기타(관리비),,,안치단관리비,년단위 안치단관리비10년단위,500000
819,청주시목련원목련당,819,사설,,봉안당,봉안당,봉안당,개인단,관내,,,3000000
819,청주시목련원목련당,819,사설,,봉안당,봉안당,봉안당,부부단,관내,,,5000000
820,평창군 공설봉안당,820,공설,,봉안당,봉안당,봉안당,,,봉안당(단장)사용료,봉안당(단장)사용료,6000000
820,평창군 공설봉안당,820,공설,,봉안당,봉안당,봉안당,,,봉안당(합장)시용료,봉안당(합장)시용료,12000000
821,하늘의문(천주교 신곡2동성당),821,사설,천주교,봉안당,봉안당,봉안당,부부단,,관리비년,부부단 2위중 선 봉안일 기준 관리비15년 부부단 2위중 선 봉안일 기준,10000000
822,횡성군공설추모공원 추모관,822,공설,,봉안당,봉안당,봉안당,개인단,,개인함최초회 비용,(15년)1 개인함최초1회 비용(15년)1,1500000
822,횡성군공설추모공원 추모관,822,공설,,봉안당,봉안당,봉안당,가족단,,가족함최초회 비용,(15년),3000000
823,대한불교 조계종 보륜사 봉안당,823,사설,불교,봉안당,봉안당,봉안당,,,사용료,0.09m2 1회에 한함,20000000
823,대한불교 조계종 보륜사 봉안당,823,사설,불교,봉안당,봉안당,기타(관리비),,,관리비,09m2 1회에 한함 관리비0.09m2 1회에 한함,10000000
824,하늘내린 보금자리(가족8위),824,사설,,공원묘지,봉안당,기타(관리비),가족단,,가족단,"기)사용료, 관리비 /15년 가족단( 8기)사용료, 관리비 /15년",110000000
824,하늘내린 보금자리(가족8위),824,사설,,공원묘지,봉안당,기타(관리비),가족단,,가족단(기)사용료,"관리비 /15년 가족단(기)사용료, 관리비 /15년",150000000
825,완주군 추모의집,825,사설,,봉안당,공원묘지,기타(관리비),,,사용료및관리비기초생활수급권자,%감면 사용료및관리비기초생활수급권자 50%감면,500000
825,완주군 추모의집,825,사설,,봉안당,공원묘지,기타(관리비),,,사용료및관리비전주완주,"6개월이상 거주(계약자 또는 사망자), 10년 임대 사용료및관리비전주,완주 6개월이상 거주(계약자 또는 사망자), 10년 임대",1000000
826,울릉하늘섬공원,826,사설,,공원묘지,봉안당,공원묘지,,관내,관내년 이용가능,2회 연장가능 관내15년 이용가능 2회 연장가능,1300000
826,울릉하늘섬공원,826,사설,,공원묘지,봉안당,공원묘지,,관외,관외년 이용가능,2회 연장가능,2600000
827,춘천안식공원(봉안묘),827,공설,무관,봉안당,봉안당,봉안당,가족단,,기형 가족봉안묘사용료,관리비+석물비,51280000
827,춘천안식공원(봉안묘),827,공설,무관,봉안당,봉안당,봉안당,가족단,,기형 가족봉안묘사용료,관리비+석물비,95142600
828,대한불교조계종 천룡사납골당,828,사설,불교,봉안당,공원묘지,봉안당,,,유골함,30cm X 30cm,20000000
828,대한불교조계종 천룡사납골당,828,사설,불교,봉안당,공원묘지,봉안당,,,유골함,cm X 60cm 유골함30cm X 60cm,40000000
829,동해시하늘정원봉안당,829,사설,,봉안당,봉안당,봉안당,,관내,봉안당,관내 년(단장) 사용료 및 관리비 관내 15년(단장),1900000
829,동해시하늘정원봉안당,829,사설,,봉안당,봉안당,봉안당,,관내,봉안당,"관내 년(합장) 사용료 및 관리비, 관내 15년(합장)",3800000
830,갑향군립묘원(봉안),830,공설,무관,봉안당,"봉안당, 공원묘지",기타(관리비),,관내,사용료 및 관리비,최초 안치 년 기준(관내) 최초 안치 15년 기준(관내),2000000
830,갑향군립묘원(봉안),830,공설,무관,봉안당,"봉안당, 공원묘지",기타(관리비),,관외,사용료 및 관리비,최초 안치 년 기준(관외) 사용료 및 관리비최초 안치 15년 기준(관외),9200000
831,천주교평화의문,831,사설,천주교,공원묘지,봉안당,기타,,,"일반구역(AB,C)1단~9단","일반구역(A,B,C)1단~9단",30000000
831,천주교평화의문,831,사설,천주교,공원묘지,봉안당,기타,,,제대구역(DF)1단~9단,"제대구역(D,F)1단~9단",40000000
832,합천군공설봉안담,832,공설,,봉안당,봉안당,봉안당,,,사용료,"최초년(3회연장가능), 최초15년(3회연장가능)",2500000
832,합천군공설봉안담,832,공설,,봉안당,봉안당,봉안당,,,사용료,최초년(3회연장가능)  최초15년(3회연장가능),4500000
833,매화원,833,사설,,공원묘지,공원묘지,기타(관리비),,관내,사용료 및 관리비,관내 년 사용료 및 관리비 관내 15년,2000000
834,대한불교선각종 정향사,834,사설,불교,공원묘지,봉안당,기타,,,기간안치,"년, 10년",6000000
834,대한불교선각종 정향사,834,사설,불교,공원묘지,봉안당,기타,,,개인단 영구안치,개인단 영구안치 10단,20000000
835,탑동추모공원,835,공설,불교,봉안당,봉안당,봉안당,개인단,,,,32000000
835,탑동추모공원,835,공설,불교,봉안당,봉안당,봉안당,부부단,,부부단영구,"사용료, 관리비 5년",64000000
836,합천추모공원 봉안당 ,836,공설,,봉안당,봉안당,봉안당,개인단,,개인단(1단~8단),사용료:/관리비:(1년)이며 5년치() 선납,17500000
836,합천추모공원 봉안당 ,836,공설,,봉안당,봉안당,봉안당,부부단,,부부단(단~8단),사용료:만원/관리비:만원(1년)이며 년치(만원) 부부단(1단~8단)사용료:만원/관리비:만원(1년)이며 년치(만원),27500000
837,봉선사 봉안당,837,사설,,봉안당,봉안당,봉안당,,,구 봉안,30년기본단위 사용 1구 봉안 30년기본단위 사용,50000000
837,봉선사 봉안당,837,사설,,봉안당,봉안당,봉안당,,,구 봉안,"30년기본단위 사용, 1구 봉안 30년기본단위 사용",80000000
838,광릉 더 크레스트 봉안묘,838,사설,,봉안당,공원묘지,봉안당,,,사용료제곱미터기준,사용료제곱미터기준,8830000
838,광릉 더 크레스트 봉안묘,838,사설,,봉안당,공원묘지,기타(관리비),,,관리비제곱미터기준(년),,90300
839,칠곡군공설봉안당,839,공설,,봉안당,봉안당,봉안당,,,공설묘지 사용료,1구당 8.25m2/15년,60000
839,칠곡군공설봉안당,839,공설,,봉안당,봉안당,기타(관리비),,,관리비,구/년 관리비1구/년,70000
840,하늘내린 휴공원(부부단),840,사설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,관내,부부단(관내),"사용료, 관리비/15년",6000000
840,하늘내린 휴공원(부부단),840,사설,,봉안당,"봉안당, 공원묘지",봉안당,부부단,관외,부부단(관외),"사용료, 관리비 /15년",20000000
841,인천가족공원 금마총,841,사설,,공원묘지,봉안당,공원묘지,,관내,관리료(관내),구/30년 1구/30년,1000000
841,인천가족공원 금마총,841,사설,,공원묘지,봉안당,공원묘지,,관내,,,2500000
842,김해추모의집 제1·2봉안당,842,사설,,봉안당,봉안당,기타(관리비),,관내,사용료 및 관리비,"유공자, 수급자, 장애자1.2급(관내)",1250000
842,김해추모의집 제1·2봉안당,842,사설,,봉안당,봉안당,기타(관리비),,관내,사용료 및 관리비,"최초신청시 (관내): 년, 15년",2500000
843,인천가족공원 추모의집,843,사설,,봉안당,봉안당,봉안당,,관내,관리료(관내),"구/10년, 1구/10년",1000000
843,인천가족공원 추모의집,843,사설,,봉안당,봉안당,봉안당,,관내,사용료(관내)구,1구/10년,2500000
844,거창공설공원묘지 봉안당,844,공설,,봉안당,봉안당,봉안당,,관내,봉안당 사용료,"이용자격: 해당읍 주민, 사용기간: 15년",1000000
844,거창공설공원묘지 봉안당,844,공설,,봉안당,봉안당,봉안당,,관내,봉안당 관리비,"이용자격: 해당읍 주민, 사용기간: 15년",1000000
845,(재)평화공원 가족봉안묘,845,사설,,봉안당,공원묘지,봉안당,,,사용료,".3m, 3.3m",7500000
845,(재)평화공원 가족봉안묘,845,사설,,봉안당,공원묘지,기타(관리비),,,3m,관리비년 3.3m 관리비년,200000
846,증평군 추모의집 ,846,사설,,봉안당,봉안당,봉안당,,,평장형봉안묘,"사용료,15년관리비,봉안석물포함(합장시 추가)",2000000
846,증평군 추모의집 ,846,사설,,봉안당,봉안당,기타(관리비),,,평장묘 관리비,년 1년,5400000
847,새문안추모관,847,사설,,봉안당,"봉안당, 공원묘지",봉안당,,,봉안당 안치단,1기,40000000
847,새문안추모관,847,사설,,봉안당,"봉안당, 공원묘지",기타(관리비),,,평장묘 관리비,년 1년,500000
848,하늘문 봉안당,848,사설,,봉안당,봉안당,봉안당,,,납골당 관리비,"년 선납, 10년 선납",5000000
848,하늘문 봉안당,848,사설,,봉안당,봉안당,봉안당,,,,,25000000
849,안성시추모공원(봉안담),849,공설,무관,봉안당,"공원묘지, 수목장",봉안당,개인단,관내,봉안담 개인관내자기준,(년) 봉안담 개인관내자기준(15년),4500000
849,안성시추모공원(봉안담),849,공설,무관,봉안당,"공원묘지, 수목장",봉안당,부부단,관내,봉안담 부부관내자기준,"(년), (15년)",7000000
850,산청군공설묘지 본향원,850,공설,,공원묘지,"봉안당, 공원묘지",정보없음,,정보없음,정보없음,자동 추출 실패 (푸터 텍스트),
850,산청군공설묘지 본향원,850,공설,,공원묘지,"봉안당, 공원묘지",공원묘지,,재추출(병합),보건복지부,"[30113] 세종특별자치시 도움4로 13, 10동 (어진동, 정부세종청사)",30113
851,인천가족공원 별빛당,851,사설,,공원묘지,"봉안당, 공원묘지",공원묘지,,관내,,,3000000
851,인천가족공원 별빛당,851,사설,,공원묘지,"봉안당, 공원묘지",공원묘지,,관내,,,9500000
852,꽃동네 정진석센타(봉안당),852,미분류,,봉안당,공원묘지,정보없음,,정보없음,,,
853,성아우구스띠노수도회 봉안시설,853,미분류,,봉안당,봉안당,정보없음,,정보없음,,,
854,대호지공설묘지 봉안묘(개인·가족·평장),854,공설,,수목장,공원묘지,수목장,가족단,,가족봉안묘사용료,관리비(30년)/잔디값,12600037200000
855,강동구추모의집,855,사설,,봉안당,봉안당,봉안당,,,사용료,최초년 사용료최초,2000000
856,석문공설묘지 가족봉안묘,856,공설,,봉안당,공원묘지,봉안당,,관내,사용료 및 괸리비최초 신청시,년 (관내) 사용료 및 괸리비최초 신청시 15년 (관내),33990000
857,오봉사 봉안당,857,사설,,봉안당,봉안당,봉안당,,,납골단목재,"납골단목재2,000,0001",20000000
858,대정읍봉안당(만장),858,미분류,,봉안당,봉안당,정보없음,,정보없음,정보없음,자동 추출 실패 (푸터 텍스트),
859,대호지공설묘지 어성정,859,공설,,공원묘지,공원묘지,공원묘지,,,일반년,"1회 연장 가능 일반, 1회 연장 가능",5092000
860,성산읍공설봉안당,860,공설,,봉안당,"봉안당, 공원묘지",봉안당,,관내,봉안실,"관내 안치료, 관외 안치료 봉안실 관내 안치료, 관외 안치료",200000
861,솔뫼공설묘지 가족봉안묘,861,공설,,수목장,공원묘지,수목장,가족단,,,,54360000
862,솔뫼공설묘지 안향정,862,공설,,공원묘지,봉안당,공원묘지,,,일반년,"1회 연장 가능 일반30년 , 1회 연장 가능",4000000
863,모란공원(봉안),863,사설,무관,봉안당,공원묘지,봉안당,,,사용료사용기간,년1 사용료사용기간 : 10년1,18000000
864,청솔공원 봉안묘,864,사설,,봉안당,공원묘지,봉안당,가족단,,가족봉안묘사용료,"관리비15년, 석물비, 석물설치비",43080000
865,노들하늘공원(동작구추모의집),865,사설,,봉안당,"봉안당, 공원묘지",기타(관리비),,,관내 년 사용,15년사용료+관리비 관내 15년 사용15년사용료+관리비,8000000
866,군산시추모관,866,사설,,봉안당,봉안당,봉안당,개인단,관내,개인단,(관내)년 3회 연장가능 개인단(관내) 15년 3회 연장가능,1000000
867,표선면봉안당,867,사설,,봉안당,공원묘지,봉안당,개인단,,개인단도,도내 만원 도외5만원 개인단도내 2만원 도외5만원,200000
868,태안군 영묘전,868,사설,,봉안당,봉안당,봉안당,개인단,관내,개인단(관내),"년사용, 1회 연장 가능 개인단(관내)30년사용, 1회 연장 가능",3280000
869,금호동성당 천보묘원(봉안),869,사설,천주교,봉안당,"봉안당, 공원묘지",봉안당,개인단,,개인단글씨비,관리비(20년),4410000
870,익산시 추모의집 제2관,870,사설,,봉안당,공원묘지,봉안당,개인단,,개인단최초,년 사용 후 10년씩 3번 연장가능 개인단최초 15년 사용 후 10년씩 3번 연장가능,2000000
